site,context,date,call type,syntax,dB,length,position,duration,break,disttomax,peak freq(max),min freq(max),max freq(max),bandw(max),entropy(max),hnr(max),row_id,num.cach,coder,min,:,sec,comment,quality,context_comment,start time,end time,length-position,Location
AR1,mask,20190215,ecd,1e7c14d,-35,22,20,0.095,0.049,0.079,4077,3962,5641,1679,0.568,10,130,3,"HJ-calltype, HEP-rest",4,:,4.95,,,,244.947,245.043,2,UTFRREC
AR1,mask,20190215,ecd,1e7c14d,-35,22,21,0.094,0.05,0.059,4576,4048,6115,2067,0.492,13.95,131,3,"HJ-calltype, HEP-rest",4,:,5.09,,,,245.093,245.188,1,UTFRREC
AR1,mask,20190215,ecd,1e7c14d,-35,22,22,0.095,0.059,0.072,4583,4048,6072,2024,0.516,15.08,132,3,"HJ-calltype, HEP-rest",4,:,5.25,,,,245.247,245.343,0,UTFRREC
AR2,easo,20190205,ebd,1e1b4d,-33,6,3,0.068,_,0.06,3982,3402,4694,1292,0.501,10.97,133,3,HEP,0,:,26.16,,,,26.164,26.23,3,UTFRREC
AR2,easo,20190205,ebd,1e1b4d,-33,6,4,0.074,0.033,0.04,4003,3488,4651,1162,0.473,12.05,134,3,HEP,0,:,26.27,,,,26.266,26.34,2,UTFRREC
AR2,easo,20190205,ebd,1e1b4d,-33,6,5,0.079,0.036,0.04,4000,3445,4651,1205,0.476,11.67,135,3,HEP,0,:,26.38,,,,26.376,26.46,1,UTFRREC
AR2,easo,20190205,ebd,1e1b4d,-33,6,6,0.076,0.037,0.03,3995,3445,4651,1205,0.498,12.02,136,3,HEP,0,:,26.49,,,,26.493,26.57,0,UTFRREC
AR2,easo,20190205,aebd,1a3e5d,-33,9,5,0.062,_,0.06,4307,3230,4995,1765,0.551,10.43,137,3,HEP,0,:,33.49,,,,33.493,33.56,4,UTFRREC
AR2,easo,20190205,aebd,1a3e5d,-33,9,6,0.095,0.042,0.04,4504,3445,5168,1722,0.524,12.08,138,3,HEP,0,:,33.6,,,,33.597,33.69,3,UTFRREC
AR2,easo,20190205,abd,1a1b5d,-32,7,3,0.066,_,0.06,4173,3273,5254,1981,0.609,7.22,139,3,HEP,0,:,44.47,,,,44.466,44.53,4,UTFRREC
AR2,easo,20190205,abd,1a1b5d,-32,7,4,0.074,0.03,0.03,4473,3488,4651,1162,0.495,10.11,140,3,HEP,0,:,44.56,,,,44.563,44.64,3,UTFRREC
AR2,easo,20190205,abd,1a1b5d,-32,7,5,0.076,0.034,0.04,4508,3402,4694,1292,0.501,10.77,141,3,HEP,0,:,44.67,,,,44.672,44.75,2,UTFRREC
AR2,easo,20190205,abd,1a1b5d,-32,7,6,0.079,0.039,0.04,4518,3445,4694,1248,0.502,11.69,142,3,HEP,0,:,44.79,,,,44.788,44.87,1,UTFRREC
AR2,easo,20190205,abd,1a1b5d,-32,7,7,0.079,0.043,0.03,4471,3445,4651,1205,0.532,10.6,143,3,HEP,0,:,44.91,,,,44.911,44.99,0,UTFRREC
AR2,easo,20190205,abd,2a1b4d,-32,7,7,0.079,0.039,0.03,4517,3359,5211,1851,0.45,13.08,144,3,HEP,0,:,50.54,,,,50.542,50.62,0,UTFRREC
AR2,easo,20190205,abd,1a1b5d,-33,7,4,0.076,0.033,0.03,4524,3402,4737,1335,0.512,10.65,145,3,HEP,0,:,55.4,,,,55.399,55.48,3,UTFRREC
AR2,easo,20190205,abd,1a1b5d,-33,7,5,0.075,0.031,0.04,4535,3402,4737,1335,0.495,11.65,146,3,HEP,0,:,55.51,,,,55.508,55.58,2,UTFRREC
AR2,easo,20190205,abd,1a1b5d,-33,7,6,0.078,0.034,0.03,4526,3402,4737,1335,0.533,10.34,147,3,HEP,0,:,55.62,,,,55.619,55.7,1,UTFRREC
AR2,easo,20190205,abd,1a1b5d,-33,7,7,0.078,0.04,0.03,4522,3402,4737,1335,0.547,9.66,148,3,HEP,0,:,55.74,,,,55.738,55.82,0,UTFRREC
AR2,easo,20190205,abd,1a1b4d,-32,6,5,0.076,0.029,0.03,4296,3273,4995,1722,0.531,10.67,149,3,HEP,1,:,0.01,,,,60.007,60.08,1,UTFRREC
AR2,easo,20190205,abd,1a1b4d,-32,6,6,0.071,0.039,0.01,4104,3100,4780,1679,0.533,8.31,150,3,HEP,1,:,0.01,,,,60.123,60.19,0,UTFRREC
AR2,easo,20190205,aebd,1a1e1b5d,-32,8,5,0.079,0.04,0.02,4167,3617,4866,1248,0.49,9.06,151,3,HEP,1,:,3,,good,,63.002,63.08,3,UTFRREC
AR2,easo,20190205,aebd,1a1e1b5d,-32,8,6,0.091,0.034,0.02,4137,3617,4909,1292,0.539,9.61,152,3,HEP,1,:,3.12,,good,,63.117,63.21,2,UTFRREC
AR2,easo,20190205,aebd,1a1e1b5d,-32,8,7,0.091,0.044,0.02,4220,3359,4780,1421,0.487,12.56,153,3,HEP,1,:,3.25,,,,63.254,63.35,1,UTFRREC
AR2,easo,20190205,aebd,1a1e1b5d,-32,8,8,0.094,0.042,0.02,4179,3230,4995,1765,0.546,9.86,154,3,HEP,1,:,3.39,,,,63.387,63.48,0,UTFRREC
AR2,easo,20190205,ebd,1e1b4d,-32,6,6,0.078,0.033,0.03,4446,3359,5340,1981,0.58,10.95,155,3,HEP,1,:,10.53,,poor,,70.529,70.61,0,UTFRREC
AR2,easo,20190205,ebd,1e1b4d,-32,6,4,0.072,0.031,0.02,4125,3186,4995,1808,0.524,11.71,156,3,HEP,1,:,15.57,,,,75.566,75.64,2,UTFRREC
AR2,easo,20190205,ebd,1e1b4d,-32,6,5,0.075,0.036,0.02,4360,3316,5168,1851,0.547,10.15,157,3,HEP,1,:,15.68,,,,75.675,75.75,1,UTFRREC
AR2,easo,20190205,ebd,1e1b4d,-32,6,6,0.079,0.036,0.02,4141,3186,4995,1808,0.555,9.15,158,3,HEP,1,:,15.79,,,,75.787,75.87,0,UTFRREC
AR2,easo,20190205,abd,1a1b3d,-31,5,4,0.071,0.034,0.02,4400,3359,5297,1938,0.534,10.58,159,3,HEP,1,:,19.03,,,,79.03,79.1,1,UTFRREC
AR2,easo,20190205,abd,1a1b3d,-31,5,5,0.075,0.033,0.02,4140,3660,4952,1292,0.535,10.87,160,3,HEP,1,:,19.14,,,,79.135,79.21,0,UTFRREC
AR2,easo,20190205,abd,1a1b5d,-29,7,7,0.071,.,0.02,4021,3402,4694,1292,0.533,12.51,161,3,HEP,1,:,23,,,,83.004,83.08,0,UTFRREC
AR2,easo,20190205,ebd,1e1b4d,-32,6,4,0.069,0.037,0.03,3970,3402,4608,1205,0.542,11.77,162,3,HEP,1,:,25.27,,good,,85.269,85.34,2,UTFRREC
AR2,easo,20190205,ebd,1e1b4d,-32,6,5,0.074,0.036,0.02,4316,3273,5124,1851,0.553,10.51,163,3,HEP,1,:,25.38,,good,,85.375,85.45,1,UTFRREC
AR2,easo,20190205,ebd,1e1b4d,-32,6,6,0.079,0.037,0.02,4363,3402,5383,1981,0.546,13.53,164,3,HEP,1,:,25.49,,,,85.487,85.57,0,UTFRREC
AR2,easo,20190205,ebd,1e1b5d,-33,7,3,0.072,_,0.04,4105,3574,5168,1593,0.463,14.04,165,3,HEP,1,:,28.41,,good,,88.407,88.48,4,UTFRREC
AR2,easo,20190205,ebd,1e1b5d,-33,7,4,0.076,0.031,0.02,4205,3273,5124,1851,0.527,11.9,166,3,HEP,1,:,28.51,,good,,88.511,88.59,3,UTFRREC
AR2,easo,20190205,ebd,1e1b5d,-33,7,5,0.082,0.029,0.02,4191,3230,4995,1765,0.556,9.36,167,3,HEP,1,:,28.62,,good,,88.617,88.7,2,UTFRREC
AR2,easo,20190205,ebd,1e1b5d,-33,7,6,0.079,0.034,0.02,4234,3273,5168,1894,0.554,10.55,168,3,HEP,1,:,28.74,,good,,88.735,88.81,1,UTFRREC
AR2,easo,20190205,ebd,1e1b5d,-33,7,7,0.085,0.043,0.02,4318,3402,5340,1938,0.563,11.06,169,3,HEP,1,:,28.86,,,,88.858,88.94,0,UTFRREC
AR2,easo,20190205,ebd,1e1b4d,-33,6,4,0.079,0.029,0.02,3843,3703,4737,1033,0.461,9.41,170,3,HEP,1,:,42.83,,,,102.825,102.91,2,UTFRREC
AR2,easo,20190205,ebd,1e1b4d,-33,6,5,0.079,0.031,0.03,3915,3402,5340,1938,0.532,11.24,171,3,HEP,1,:,42.94,,,,102.936,103.02,1,UTFRREC
AR2,easo,20190205,ebd,1e1b4d,-33,6,6,0.081,0.036,0.03,3931,3445,5383,1938,0.531,11.31,172,3,HEP,1,:,43.05,,,,103.053,103.13,0,UTFRREC
AR2,easo,20190205,aebd,1a1e1b5d,-32,8,5,0.087,0.037,0.03,3823,3273,5168,1894,0.578,10.36,173,3,HEP,1,:,45.73,,good,,105.729,105.82,3,UTFRREC
AR2,easo,20190205,aebd,1a1e1b5d,-32,8,6,0.095,0.03,0.03,4492,3445,5340,1894,0.579,8.32,174,3,HEP,1,:,45.85,,good,,105.846,105.94,2,UTFRREC
AR2,easo,20190205,aebd,1a1e1b5d,-32,8,7,0.097,0.042,0.02,4365,3402,5254,1851,0.546,12.56,175,3,HEP,1,:,45.98,,good,,105.984,106.08,1,UTFRREC
AR2,easo,20190205,aebd,1a1e1b5d,-32,8,8,0.101,0.044,0.05,4482,3531,5469,1938,0.499,12.85,176,3,HEP,1,:,46.13,,,,106.126,106.23,0,UTFRREC
AR2,easo,20190205,abd,1a1b4d,-33,6,5,0.063,0.046,0.02,4224,3273,5168,1894,0.525,10.12,177,3,HEP,2,:,0.94,,,,120.942,121.01,1,UTFRREC
AR2,easo,20190205,abd,1a1b4d,-33,6,6,0.074,0.05,0.02,4262,3316,5168,1851,0.538,10.42,178,3,HEP,2,:,1.06,,,,121.057,121.13,0,UTFRREC
AR2,easo,20190205,ebd,1e1b5d,-33,7,6,0.065,0.042,0.04,3470,3359,5340,1981,0.554,12.46,179,3,HEP,2,:,4.77,,,,124.769,124.83,1,UTFRREC
AR2,easo,20190205,ebd,1e1b5d,-33,7,7,0.074,0.046,0.01,4115,3100,4952,1851,0.566,7.77,180,3,HEP,2,:,4.77,,,,124.881,124.96,0,UTFRREC
AR2,easo,20190205,abd,1a1b3d,-33,5,4,0.072,0.039,0.05,4031,3445,5383,1938,0.565,12.09,181,3,HEP,2,:,16.16,,,,136.164,136.24,1,UTFRREC
AR2,easo,20190205,aecd,1a3e1c4d,-33,9,6,0.074,_,0.05,3988,3488,4952,1464,0.497,15.28,182,3,HEP,2,:,38.73,,good,,158.731,158.81,3,UTFRREC
AR2,easo,20190205,aecd,1a3e1c4d,-33,9,7,0.088,0.036,0.06,4000,3574,4909,1335,0.479,10.71,183,3,HEP,2,:,38.84,,good,,158.841,158.93,2,UTFRREC
AR2,easo,20190205,aecd,1a3e1c4d,-33,9,8,0.091,0.037,0.02,4048,3143,4995,1851,0.544,10.31,184,3,HEP,2,:,38.97,,good,,158.968,159.06,1,UTFRREC
AR2,easo,20190205,aecd,1a3e1c4d,-33,9,9,0.085,0.053,0.03,3968,3574,4823,1248,0.52,11.44,185,3,HEP,2,:,39.11,,,,159.113,159.2,0,UTFRREC
AR2,easo,20190205,ebd,1e1b7d,-32,9,6,0.082,0.04,0.02,4288,3832,4478,646,0.5,9.68,186,3,HEP,3,:,24.21,,,,204.207,204.29,3,UTFRREC
AR2,easo,20190205,ebd,1e1b7d,-32,9,7,0.091,0.047,0.02,4262,4177,4866,689,0.51,9.61,187,3,HEP,3,:,24.34,,,,204.338,204.43,2,UTFRREC
AR2,easo,20190205,ebd,1e1b7d,-32,9,8,0.094,0.043,0.02,4338,3402,5211,1808,0.529,10.05,188,3,HEP,3,:,24.47,,,,204.473,204.57,1,UTFRREC
AR2,easo,20190205,ebd,1e1b7d,-32,9,9,0.095,0.058,0.04,4383,3488,5383,1894,0.495,11.94,189,3,HEP,3,:,24.63,,,,204.625,204.72,0,UTFRREC
AR2,easo,20190205,ebd,1e1b6d,-33,8,5,0.078,0.031,0.02,4249,3230,5081,1851,0.56,10.38,190,3,HEP,3,:,28.25,,good,,208.253,208.33,3,UTFRREC
AR2,easo,20190205,ebd,1e1b6d,-33,8,6,0.079,0.034,0.02,4070,3100,4780,1679,0.536,8.98,191,3,HEP,3,:,28.37,,good,,208.367,208.45,2,UTFRREC
AR2,easo,20190205,ebd,1e1b6d,-33,8,7,0.095,0.039,0.04,3985,3402,4651,1248,0.53,14.51,192,3,HEP,3,:,28.49,,good,,208.486,208.58,1,UTFRREC
AR2,easo,20190205,ebd,1e1b6d,-33,8,8,0.095,0.037,0.02,4085,3919,5038,1119,0.503,8.07,193,3,HEP,3,:,28.62,,good,,208.619,208.72,0,UTFRREC
AR2,easo,20190205,aecd,1a3e1c7d,-32,12,8,0.097,0.036,0.02,4085,3143,4866,1722,0.564,12.3,194,3,HEP,3,:,37.25,,good,,217.245,217.34,4,UTFRREC
AR2,easo,20190205,aecd,1a3e1c7d,-32,12,9,0.094,0.04,0.03,4136,3617,5168,1550,0.476,13.57,195,3,HEP,3,:,37.25,,good,,217.383,217.48,3,UTFRREC
AR2,easo,20190205,aecd,1a3e1c7d,-32,12,10,0.095,0.039,0.02,4300,3359,5297,1938,0.551,9.15,196,3,HEP,3,:,37.38,,good,,217.517,217.61,2,UTFRREC
AR2,easo,20190205,aecd,1a3e1c7d,-32,12,11,0.092,0.043,0.02,4272,3359,5254,1894,0.53,10.75,197,3,HEP,3,:,37.52,,good,,217.656,217.75,1,UTFRREC
AR2,easo,20190205,aecd,1a3e1c7d,-32,12,12,0.092,0.052,0.02,4132,3316,5124,1808,0.513,9.22,198,3,HEP,3,:,37.66,,good,,217.801,217.89,0,UTFRREC
AR2,easo,20190205,aecd,1a3e1c4d,-33,9,7,0.104,0.034,0.02,4177,3230,5038,1808,0.531,9.61,199,3,HEP,3,:,43,,good,,222.997,223.1,2,UTFRREC
AR2,easo,20190205,aecd,1a3e1c4d,-33,9,8,0.094,0.039,0.04,4111,3617,5168,1550,0.493,13.06,200,3,HEP,3,:,43.14,,good,,223.14,223.24,1,UTFRREC
AR2,easo,20190205,aecd,1a3e1c4d,-33,9,9,0.095,0.039,0.02,4230,3316,5168,1851,0.536,11.04,201,3,HEP,3,:,43.27,,good,,223.274,223.37,0,UTFRREC
AR2,easo,20190205,aecd,1a3e1c4d,-33,9,6,0.087,_,0.08,4294,3273,5124,1851,0.559,11.56,202,3,HEP,3,:,59.44,,good,,239.444,239.53,3,UTFRREC
AR2,easo,20190205,aecd,1a3e1c4d,-33,9,7,0.105,0.033,0.02,4121,3186,4995,1808,0.568,10.12,203,3,HEP,3,:,59.56,,good,,239.564,239.67,2,UTFRREC
AR2,easo,20190205,aecd,1a3e1c4d,-33,9,8,0.104,0.031,0.04,4385,3445,5340,1894,0.514,12.53,204,3,HEP,3,:,59.7,,good,,239.702,239.81,1,UTFRREC
AR2,easo,20190205,aecd,1a3e1c4d,-33,9,9,0.101,0.034,0.02,4211,3316,5211,1894,0.57,9.72,205,3,HEP,3,:,59.84,,,,239.841,239.94,0,UTFRREC
AR2,easo,20190205,abd,1a1b10d,-33,12,5,0.092,0.039,0.03,4428,3488,5426,1938,0.522,15.13,206,3,HEP,4,:,5.72,,,,245.723,245.82,7,UTFRREC
AR2,easo,20190205,abd,1a1b10d,-33,12,6,0.091,0.037,0.02,4443,3488,5426,1938,0.548,12.32,207,3,HEP,4,:,5.85,,,,245.854,245.95,6,UTFRREC
AR2,easo,20190205,abd,1a1b10d,-33,12,7,0.091,0.043,0.02,4414,3488,5426,1938,0.525,13.2,208,3,HEP,4,:,5.99,,,,245.989,246.08,5,UTFRREC
AR2,easo,20190205,abd,1a1b10d,-33,12,8,0.095,0.04,0.02,4401,3445,5426,1981,0.529,12.18,209,3,HEP,4,:,6.12,,,,246.121,246.22,4,UTFRREC
AR2,easo,20190205,abd,1a1b10d,-33,12,9,0.092,0.039,0.02,4351,3445,5340,1894,0.542,11,210,3,HEP,4,:,6.26,,,,246.256,246.35,3,UTFRREC
AR2,easo,20190205,abd,1a1b10d,-33,12,10,0.097,0.04,0.04,4478,3531,5512,1981,0.525,13.29,211,3,HEP,4,:,6.39,,,,246.389,246.49,2,UTFRREC
AR2,easo,20190205,abd,1a1b10d,-33,12,11,0.097,0.04,0.02,4129,3230,6632,3402,0.591,10.34,212,3,HEP,4,:,6.53,,,,246.527,246.62,1,UTFRREC
AR2,easo,20190205,aed,1a4e5d,-33,10,7,0.097,0.031,0.04,3951,3445,4565,1119,0.543,11.9,213,3,HEP,4,:,11.61,,good,,251.608,251.71,3,UTFRREC
AR2,easo,20190205,aed,1a4e5d,-33,10,8,0.101,0.031,0.02,3953,3832,4866,1033,0.511,8.66,214,3,HEP,4,:,11.74,,good,,251.737,251.84,2,UTFRREC
AR2,easo,20190205,aed,1a4e5d,-33,10,9,0.103,0.036,0.03,4007,3531,5469,1938,0.559,10.83,215,3,HEP,4,:,11.88,,good,,251.875,251.98,1,UTFRREC
AR2,easo,20190205,aed,1a4e5d,-33,10,10,0.103,0.047,0.02,4026,3574,4952,1378,0.55,12.45,216,3,HEP,4,:,12.03,,good,,252.026,252.13,0,UTFRREC
AR2,food,20190215,d,12d,-43,12,10,0.091,0.046,0.049,3740,3610,4820,1200,0.474,15.2,217,2,,0,:,1.32,,,food1,1.319,1.41,2,UTFRREC
AR2,food,20190215,d,12d,-43,12,11,0.098,0.05,0.079,3740,3660,4780,1110,0.534,11.95,218,2,,0,:,1.46,,,food1,1.461,1.56,1,UTFRREC
AR2,food,20190215,d,12d,-43,12,12,0.1,0.043,0.027,4090,3530,5160,1630,0.523,11.64,219,2,,0,:,1.6,,,food1,1.603,1.703,0,UTFRREC
AR2,food,20190215,d,15d,-36,15,6,0.079,0.046,0.059,4300,3780,4520,730,0.414,13.9,220,2,HJ,0,:,3.46,,,food1,3.464,3.543,9,UTFRREC
AR2,food,20190215,d,15d,-36,15,7,0.076,0.047,0.029,4260,4170,4430,250,0.44,14.26,221,2,HJ,0,:,3.59,,,food1,3.591,3.668,8,UTFRREC
AR2,food,20190215,d,15d,-36,15,8,0.084,0.053,0.02,4260,4130,4430,300,0.467,11.64,222,2,HJ,0,:,3.72,,,food1,3.722,3.806,7,UTFRREC
AR2,food,20190215,d,15d,-36,15,9,0.084,0.042,0.027,4260,4130,4900,770,0.493,9.32,223,2,HJ,0,:,3.85,,,food1,3.848,3.932,6,UTFRREC
AR2,food,20190215,d,15d,-36,15,10,0.081,0.052,0.026,4260,4130,4430,300,0.411,14.08,224,2,HJ,0,:,3.99,,,food1,3.985,4.066,5,UTFRREC
AR2,food,20190215,d,15d,-36,15,12,0.081,0.044,0.047,4340,4260,4990,730,0.452,12.3,225,2,HJ,0,:,4.25,,,food1,4.252,4.333,3,UTFRREC
AR2,food,20190215,d,15d,-36,15,13,0.091,0.04,0.071,4340,4260,4520,250,0.437,12.02,226,2,HJ,0,:,4.37,,,food1,4.374,4.465,2,UTFRREC
AR2,food,20190215,d,15d,-36,15,14,0.081,0.046,0.056,4470,4340,4650,300,0.415,11.38,227,2,HJ,0,:,4.51,,,food1,4.511,4.593,1,UTFRREC
AR2,food,20190215,d,15d,-36,15,15,0.071,0.056,0.04,4430,4300,4600,300,0.443,9.73,228,2,HJ,0,:,4.65,,,food1,4.649,4.72,0,UTFRREC
AR2,food,20190215,d,6d,-38,6,2,0.071,.,0.049,4430,3910,5980,2060,0.581,16.72,229,2,,0,:,9.89,,,food1,9.893,9.964,4,UTFRREC
AR2,food,20190215,d,6d,-38,6,3,0.082,0.044,0.046,5460,4170,5640,1460,0.558,11.14,230,2,,0,:,10.01,,,food1,10.009,10.091,3,UTFRREC
AR2,food,20190215,d,6d,-38,6,3,0.082,0.04,0.058,4300,3830,5210,1370,0.471,11.97,231,2,,0,:,10.13,,,food1,10.132,10.215,3,UTFRREC
AR2,food,20190215,d,6d,-38,6,5,0.075,0.04,0.065,6540,4220,6760,2540,0.544,11.47,232,2,,0,:,10.26,,,food1,10.255,10.331,1,UTFRREC
AR2,food,20190215,d,6d,-38,6,5,0.075,0.046,0.059,6670,4260,6890,2620,0.562,12.61,233,2,,0,:,10.38,,,food1,10.377,10.453,1,UTFRREC
AR2,food,20190215,d,6d,-38,6,6,0.071,0.053,0.046,6710,4300,6930,2620,0.517,12.81,234,2,,0,:,10.51,,,food1,10.507,10.578,0,UTFRREC
AR2,food,20190215,td,1t6d,-32,7,4,0.088,0.04,0.03,5160,3740,6760,3010,0.558,11.38,235,2,,0,:,12.13,,good,food1,12.125,12.213,3,UTFRREC
AR2,food,20190215,td,1t6d,-32,7,5,0.082,0.034,0.066,4430,4300,6020,1720,0.472,11.6,236,2,,0,:,12.25,,good,food1,12.248,12.331,2,UTFRREC
AR2,food,20190215,td,1t6d,-32,7,6,0.082,0.046,0.052,4390,4300,5980,1670,0.488,12.84,237,2,,0,:,12.38,,good,food1,12.377,12.46,1,UTFRREC
AR2,food,20190215,td,1t6d,-32,7,7,0.075,0.052,0.05,4430,3830,7010,3180,0.51,11.94,238,2,,0,:,12.51,,,food1,12.512,12.588,0,UTFRREC
AR2,food,20190215,ecd,3e1c8d,-32,12,7,0.094,0.033,0.08,4497,4392,4694,301,0.281,15.99,239,2,HJ,2,:,8.07,,good,food1,128.075,128.17,5,UTFRREC
AR2,food,20190215,ecd,3e1c8d,-32,12,10,0.095,0.037,0.08,4480,3876,4651,775,0.301,13.1,240,2,HJ,2,:,8.49,,good,food1,128.486,128.58,2,UTFRREC
AR2,food,20190215,ecd,3e1c8d,-32,12,11,0.095,0.047,0.06,4446,3876,4608,732,0.323,13.41,241,2,HJ,2,:,8.63,,good,food1,128.629,128.73,1,UTFRREC
AR2,food,20190215,ecd,3e1c8d,-32,12,12,0.1,0.042,0.07,4466,3876,4651,775,0.319,13.96,242,2,HJ,2,:,8.77,,,food1,128.767,128.87,0,UTFRREC
AR2,food,20190215,d,7d,-32,7,1,0.079,_,0.06,4641,3574,5254,1679,0.532,14.82,243,2,HJ,3,:,58.28,,good,food1,238.281,238.36,6,UTFRREC
AR2,food,20190215,d,7d,-32,7,2,0.075,0.049,0.07,4647,3703,5254,1550,0.478,13.52,244,2,HJ,3,:,58.41,,good,food1,238.41,238.49,5,UTFRREC
AR2,food,20190215,d,7d,-32,7,3,0.082,0.049,0.06,4294,3746,4952,1205,0.505,13.13,245,2,HJ,3,:,58.54,,good,food1,238.535,238.62,4,UTFRREC
AR2,food,20190215,d,7d,-32,7,4,0.084,0.047,0.06,4285,3746,4952,1205,0.465,14.72,246,2,HJ,3,:,58.67,,good,food1,238.666,238.75,3,UTFRREC
AR2,food,20190215,d,7d,-32,7,5,0.085,0.043,0.04,4312,3746,4952,1205,0.46,14.02,247,2,HJ,3,:,58.79,,good,food1,238.794,238.88,2,UTFRREC
AR2,food,20190215,d,7d,-32,7,6,0.079,0.047,0.06,4449,3919,4694,775,0.46,11.99,248,2,HJ,3,:,58.93,,good,food1,238.927,239.01,1,UTFRREC
AR2,food,20190215,d,7d,-32,7,7,0.087,0.059,0.03,4337,3746,4952,1205,0.443,12,249,2,HJ,3,:,59.07,,,food1,239.066,239.15,0,UTFRREC
AR2,food,20190215,ecd,4e1c3d,-33,8,6,0.087,_,0.06,4488,3746,4651,904,0.346,15.13,250,2,HJ,4,:,26.25,,,food1,266.245,266.33,2,UTFRREC
AR2,food,20190215,ecd,4e1c3d,-33,8,7,0.094,0.036,0.06,4572,3876,4737,861,0.336,13.41,251,2,HJ,4,:,26.37,,,food1,266.369,266.46,1,UTFRREC
AR2,food,20190215,ecd,4e1c3d,-33,8,8,0.092,0.04,0.06,4583,3919,4780,861,0.339,13.79,252,2,HJ,4,:,26.5,,,food1,266.504,266.6,0,UTFRREC
AR2,food,20190215,ebd,1e1b6d,-33,8,4,0.091,0.04,0.07,4260,3703,4866,1162,0.481,11.21,253,2,HJ,4,:,47.37,,good,food1,287.371,287.46,4,UTFRREC
AR2,food,20190215,ebd,1e1b6d,-33,8,5,0.092,0.039,0.04,4263,3703,5340,1636,0.48,11.8,254,2,HJ,4,:,47.5,,good,food1,287.502,287.6,3,UTFRREC
AR2,food,20190215,ebd,1e1b6d,-33,8,6,0.094,0.043,0.05,4247,3703,6244,2540,0.492,13.51,255,2,HJ,4,:,47.64,,good,food1,287.638,287.73,2,UTFRREC
AR2,food,20190215,ebd,1e1b6d,-33,8,7,0.088,0.044,0.07,3735,3617,6158,2540,0.523,11.63,256,2,HJ,4,:,47.78,,,food1,287.777,287.87,1,UTFRREC
AR2,food,20190215,ebd,1e1b6d,-33,8,8,0.095,0.052,0.07,4238,3703,6244,2540,0.491,13.12,257,2,HJ,4,:,47.92,,,food1,287.918,288.01,0,UTFRREC
AR2,food,20190215,d,6d,-33,6,1,0.079,_,0.05,4608,3832,4780,947,0.398,14.13,258,2,HJ,8,:,52.63,,,food1,532.625,532.7,5,UTFRREC
AR2,food,20190215,d,6d,-33,6,2,0.085,0.044,0.04,4579,3789,4780,990,0.364,15.14,259,2,HJ,8,:,52.75,,,food1,532.749,532.84,4,UTFRREC
AR2,food,20190215,d,6d,-33,6,3,0.087,0.042,0.04,4549,3789,4737,947,0.35,13.63,260,2,HJ,8,:,52.88,,,food1,532.877,532.96,3,UTFRREC
AR2,food,20190215,d,6d,-33,6,4,0.087,0.042,0.06,4510,3789,4694,904,0.345,14.5,261,2,HJ,8,:,53.01,,,food1,533.006,533.09,2,UTFRREC
AR2,food,20190215,d,6d,-33,6,5,0.089,0.042,0.05,4472,3746,4651,904,0.343,14.31,262,2,HJ,8,:,53.14,,,food1,533.135,533.23,1,UTFRREC
AR2,food,20190215,d,6d,-33,6,6,0.091,0.044,0.02,4335,3660,4522,861,0.397,11.29,263,2,HJ,8,:,53.27,,,food1,533.27,533.36,0,UTFRREC
AR2,food,20190215,ebd,1e1b8d,-36,10,7,0.092,0.042,0.027,3570,3440,5510,2060,0.534,10.05,264,2,HJ,9,:,40.61,,poor,food1,580.61,580.703,3,UTFRREC
AR2,food,20190215,ebd,1e1b8d,-36,10,8,0.097,0.046,0.021,3570,3480,5510,2020,0.493,12.9,265,2,HJ,9,:,40.75,,poor,food1,580.749,580.847,2,UTFRREC
AR2,food,20190215,ebd,1e1b10d,-33,12,4,0.092,0.034,0.06,4661,3660,6244,2584,0.573,11.28,266,2,HJ,10,:,13.33,,good,food1,613.326,613.42,8,UTFRREC
AR2,food,20190215,ebd,1e1b10d,-33,12,5,0.1,0.033,0.07,4689,3703,6244,2540,0.567,12.22,267,2,HJ,10,:,13.45,,good,food1,613.452,613.55,7,UTFRREC
AR2,food,20190215,ebd,1e1b10d,-33,12,6,0.1,0.03,0.09,4094,3574,5598,2024,0.553,10.72,268,2,HJ,10,:,13.58,,good,food1,613.582,613.68,6,UTFRREC
AR2,food,20190215,ebd,1e1b10d,-33,12,7,0.097,0.031,0.03,4447,3660,5641,1981,0.56,9.45,269,2,HJ,10,:,13.71,,good,food1,613.714,613.81,5,UTFRREC
AR2,food,20190215,ebd,1e1b10d,-33,12,8,0.084,0.047,0.02,4400,3488,5426,1938,0.537,12.07,270,2,HJ,10,:,13.86,,good,food1,613.86,613.94,4,UTFRREC
AR2,food,20190215,ebd,1e1b10d,-33,12,9,0.089,0.042,0.07,4650,3660,5684,2024,0.545,13.54,271,2,HJ,10,:,13.99,,good,food1,613.986,614.08,3,UTFRREC
AR2,food,20190215,ebd,1e1b10d,-33,12,10,0.091,0.046,0.02,4433,3445,5469,2024,0.564,10.69,272,2,HJ,10,:,14.12,,good,food1,614.122,614.21,2,UTFRREC
AR2,food,20190215,ebd,1e1b10d,-33,12,11,0.081,0.053,0.02,3990,3445,5038,1593,0.554,10.04,273,2,HJ,10,:,14.27,,good,food1,614.267,614.35,1,UTFRREC
